scientific_name,common_name,url,categories,category_count,edibility_rating,medicinal_rating,source
Artemisia princeps,,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+princeps,Colouring; Condiment; Leaves,3,2,1,PFAF
Artemisia rubripes,,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+rubripes,Leaves,1,1,0,PFAF
Artemisia sacrorum,Russian Wormwood,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+sacrorum,Leaves,1,1,0,PFAF
Artemisia schmidtiana,"Sagebrush, Silvermound, Wormwood, Mugwort",https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+schmidtiana,Stem,1,1,0,PFAF
Artemisia scoparia,Redstem wormwood,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+scoparia,Leaves,1,1,2,PFAF
Artemisia sibirica,,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+sibirica,Leaves; Shoots,2,1,0,PFAF
Artemisia sieversiana,,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+sieversiana,Leaves,1,1,2,PFAF
Artemisia stelleriana,"Beach Wormwood, Oldwoman, Dusty Miller",https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+stelleriana,Condiment,1,1,0,PFAF
Artemisia stolonifera,,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+stolonifera,Condiment,1,1,0,PFAF
Artemisia sylvatica,,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+sylvatica,Condiment,1,1,0,PFAF
Artemisia tilesii,"Wormwood, Tilesius' wormwood",https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+tilesii,Condiment; Shoots,2,1,2,PFAF
Artemisia tridentata,"Sage Brush, Big sagebrush, Bonneville big sagebrush",https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+tridentata,Condiment; Leaves; Seed; Tea,4,2,2,PFAF
Artemisia tripartita,"Threetip Sage Brush, Wyoming threetip sagebrush",https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+tripartita,Leaves; Seed,2,2,1,PFAF
Artemisia umbelliformis,Alpine Wormwood,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+umbelliformis,Condiment; Tea,2,1,0,PFAF
Artemisia vulgaris,"Mugwort, Common wormwood, Felon Herb, Chrysanthemum Weed, Wild Wormwood",https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+vulgaris,Colouring; Condiment; Leaves; Shoots,4,2,3,PFAF
Artemisia wrightii,,https://pfaf.org/user/Plant.aspx?LatinName=Artemisia+wrightii,Leaves; Seed,2,1,0,PFAF
Arthrocnemum fruticosum,Glasswort,https://pfaf.org/user/Plant.aspx?LatinName=Arthrocnemum+fruticosum,Leaves,1,1,0,PFAF
Arthrocnemum subterminale,"Glasswort, Parish's glasswort",https://pfaf.org/user/Plant.aspx?LatinName=Arthrocnemum+subterminale,Leaves; Seed,2,3,0,PFAF
Arthromeris wallichiana,,https://pfaf.org/user/Plant.aspx?LatinName=Arthromeris+wallichiana,Leaves,1,1,1,PFAF
Arthropodium cirrhatum,Rock-lily,https://pfaf.org/user/Plant.aspx?LatinName=Arthropodium+cirrhatum,Root,1,1,0,PFAF
Arthropodium milleflorum,Pale Vanilla Lily,https://pfaf.org/user/Plant.aspx?LatinName=Arthropodium+milleflorum,Root,1,3,0,PFAF
Arthropodium minus,Small Vanilla Lily,https://pfaf.org/user/Plant.aspx?LatinName=Arthropodium+minus,Root,1,2,0,PFAF
Artocarpus altilis,Breadfruit,https://pfaf.org/user/Plant.aspx?LatinName=Artocarpus+altilis,Flowers; Gum,2,5,4,PFAF
Artocarpus camansi,"Breadnut, Kamansi",https://pfaf.org/user/Plant.aspx?LatinName=Artocarpus+camansi,Oil,1,4,1,PFAF
Artocarpus heterophyllus,Jackfruit,https://pfaf.org/user/Plant.aspx?LatinName=Artocarpus+heterophyllus,Flowers; Gelatine; Gum; Shoots,4,5,2,PFAF
Artocarpus mariannensis,"Seeded breadfruit, Marianas bread",https://pfaf.org/user/Plant.aspx?LatinName=Artocarpus+mariannensis,Gum; Shoots,2,4,3,PFAF
Arum dioscoridis,,https://pfaf.org/user/Plant.aspx?LatinName=Arum+dioscoridis,Root,1,2,1,PFAF
Arum italicum,"Italian lords and ladies, Italian Arum",https://pfaf.org/user/Plant.aspx?LatinName=Arum+italicum,Root,1,2,0,PFAF
Arum maculatum,Cuckoo Pint,https://pfaf.org/user/Plant.aspx?LatinName=Arum+maculatum,Leaves; Root,2,2,1,PFAF
Aruncus dioicus,"Goat's Beard, Bride's feathers",https://pfaf.org/user/Plant.aspx?LatinName=Aruncus+dioicus,Leaves,1,2,2,PFAF
Arundinaria gigantea,"Canebrake bamboo, Cane Reed, Giant cane",https://pfaf.org/user/Plant.aspx?LatinName=Arundinaria+gigantea,Seed; Shoots; Stem,3,3,1,PFAF
Arundinaria spp,Running Bamboo,https://pfaf.org/user/Plant.aspx?LatinName=Arundinaria+spp,Shoots,1,3,1,PFAF
Arundo donax,"Giant Reed, Giant Reed Grass",https://pfaf.org/user/Plant.aspx?LatinName=Arundo+donax,Leaves; Root,2,3,2,PFAF
Asarum canadense,"Snake Root, Canadian wildginger, Canada Wild Ginger, Wild Ginger",https://pfaf.org/user/Plant.aspx?LatinName=Asarum+canadense,Condiment,1,3,3,PFAF
Asarum caudatum,"Wild Ginger, British Columbia wildginger",https://pfaf.org/user/Plant.aspx?LatinName=Asarum+caudatum,Condiment; Tea,2,3,2,PFAF
Asarum dilatatum,,https://pfaf.org/user/Plant.aspx?LatinName=Asarum+dilatatum,Condiment,1,2,0,PFAF
Asarum nipponicum,,https://pfaf.org/user/Plant.aspx?LatinName=Asarum+nipponicum,Root,1,1,0,PFAF
Asarum reflexum,,https://pfaf.org/user/Plant.aspx?LatinName=Asarum+reflexum,Condiment,1,2,0,PFAF
Asarum shuttleworthii,"Asarabacca, Mottled Wild Ginger",https://pfaf.org/user/Plant.aspx?LatinName=Asarum+shuttleworthii,Condiment,1,2,0,PFAF
Asarum takaoi,,https://pfaf.org/user/Plant.aspx?LatinName=Asarum+takaoi,Root,1,1,0,PFAF
Asclepias asperula,Spider milkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+asperula,Flowers; Gum; Leaves; Oil; Seed; Seedpod; Sweetener,7,4,1,PFAF
Asclepias californica,"California Milkweed, Greene's milkweed",https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+californica,Gum; Leaves,2,2,1,PFAF
Asclepias decumbens,,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+decumbens,Gum,1,2,0,PFAF
Asclepias eriocarpa,Woollypod Milkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+eriocarpa,Gum,1,2,2,PFAF
Asclepias erosa,Desert Milkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+erosa,Gum,1,3,0,PFAF
Asclepias galioides,Bedstraw Milkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+galioides,Leaves; Root; Seedpod; Shoots,4,2,1,PFAF
Asclepias hallii,"Purple Silkweed, Hall's milkweed",https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+hallii,Flowers; Gum; Leaves; Oil; Seed; Seedpod; Shoots; Sweetener,8,3,1,PFAF
Asclepias incarnata,"Swamp Milkweed, Swamp Butterfly Weed, Marsh Milkweed",https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+incarnata,Flowers; Leaves; Oil; Seedpod; Shoots; Sweetener,6,3,2,PFAF
Asclepias involucrata,Dwarf Milkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+involucrata,Gum; Leaves; Shoots,3,2,1,PFAF
Asclepias lanceolata,"Purple Silkweed, Fewflower milkweed",https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+lanceolata,Flowers; Gum; Leaves; Seedpod; Shoots; Sweetener,6,2,1,PFAF
Asclepias mexicana,,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+mexicana,Flowers,1,1,0,PFAF
Asclepias ovalifolia,Oval-leaf milkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+ovalifolia,Flowers; Gum; Leaves; Oil; Seed; Seedpod; Shoots; Sweetener,8,2,0,PFAF
Asclepias pumila,"Low Milkweed, Plains milkweed",https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+pumila,Flowers; Gum; Leaves; Oil; Seed; Seedpod; Shoots; Sweetener,8,2,1,PFAF
Asclepias purpurascens,Purple Milkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+purpurascens,Flowers; Gum; Leaves; Oil; Root; Seed; Seedpod; Shoots; Sweetener,9,2,1,PFAF
Asclepias quadrifolia,Fourleaf Milkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+quadrifolia,Flowers; Gum; Leaves; Oil; Seed; Seedpod; Shoots; Sweetener,8,2,2,PFAF
Asclepias rubra,Red Silkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+rubra,Flowers; Gum; Leaves; Seedpod; Shoots; Sweetener,6,3,1,PFAF
Asclepias speciosa,Showy Milkweed,https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+speciosa,Flowers; Gum; Leaves; Oil; Root; Seed; Seedpod; Shoots; Sweetener,9,4,2,PFAF
Asclepias syriaca,"Common Milkweed, Silkweed, Milkweed",https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+syriaca,Flowers; Gum; Leaves; Oil; Seed; Seedpod; Shoots; Sweetener,8,3,2,PFAF
Asclepias tuberosa,"Pleurisy Root, Butterfly milkweed, Rolfs' milkweed, Indian Paintbrush",https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+tuberosa,Flowers; Leaves; Oil; Root; Seedpod; Shoots; Sweetener,7,3,3,PFAF
Asclepias viridiflora,"Green Milkweed, Green comet milkweed",https://pfaf.org/user/Plant.aspx?LatinName=Asclepias+viridiflora,Flowers; Gum; Leaves; Oil; Root; Seed; Seedpod; Shoots; Sweetener,9,3,2,PFAF
Asimina triloba,Papaw,https://pfaf.org/user/Plant.aspx?LatinName=Asimina+triloba,Fruit,1,4,2,PFAF
Aspalathus linearis,Rooibos,https://pfaf.org/user/Plant.aspx?LatinName=Aspalathus+linearis,Condiment; Tea,2,3,3,PFAF
Asparagus abyssinicus,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+abyssinicus,Root; Shoots; Stem,3,2,0,PFAF
Asparagus acutifolius,Wild asparagus,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+acutifolius,Shoots; Stem,2,3,0,PFAF
Asparagus adscendens,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+adscendens,Root; Shoots; Stem,3,2,1,PFAF
Asparagus albus,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+albus,Shoots; Stem,2,1,0,PFAF
Asparagus aphyllus,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+aphyllus,Shoots; Stem,2,2,0,PFAF
Asparagus cochinchinensis,Chinese Asparagus,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+cochinchinensis,Fruit; Root,2,3,3,PFAF
Asparagus dauricus,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+dauricus,Shoots; Stem,2,1,0,PFAF
Asparagus filicinus,Fern Asparagus,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+filicinus,Shoots; Stem,2,2,1,PFAF
Asparagus maritimus,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+maritimus,Shoots; Stem,2,1,0,PFAF
Asparagus officinalis,"Asparagus, Garden asparagus",https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+officinalis,Coffee; Shoots; Stem,3,4,3,PFAF
Asparagus racemosus,Shatavari,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+racemosus,Root; Shoots; Stem,3,3,5,PFAF
Asparagus sauveolens,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+sauveolens,Shoots; Stem,2,1,0,PFAF
Asparagus schoberioides,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+schoberioides,Shoots; Stem,2,2,1,PFAF
Asparagus setaceus,"Asparagus Fern, Common asparagus fern, Plumosa Fern",https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+setaceus,Shoots; Stem,2,1,0,PFAF
Asparagus stipularis,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+stipularis,Shoots; Stem,2,1,0,PFAF
Asparagus tenuifolius,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+tenuifolius,Shoots; Stem,2,1,0,PFAF
Asparagus verticillatus,,https://pfaf.org/user/Plant.aspx?LatinName=Asparagus+verticillatus,Shoots; Stem,2,2,0,PFAF
Asphodeline lutea,"King's Spear, Yellow Asphodel, Jacob's Rod",https://pfaf.org/user/Plant.aspx?LatinName=Asphodeline+lutea,Flowers; Leaves; Root; Shoots,4,4,0,PFAF
Asphodelus aestivus,,https://pfaf.org/user/Plant.aspx?LatinName=Asphodelus+aestivus,Root; Seed; Stem,3,3,1,PFAF
Asphodelus albus,"Asphodel, Gamón-blanco",https://pfaf.org/user/Plant.aspx?LatinName=Asphodelus+albus,Root,1,2,1,PFAF
Asphodelus fistulosus,Onionweed,https://pfaf.org/user/Plant.aspx?LatinName=Asphodelus+fistulosus,Leaves; Root,2,2,1,PFAF
Asplenium bulbiferum,"Hen And Chicken Fern, Parsley Fern, Mother Spleenwort",https://pfaf.org/user/Plant.aspx?LatinName=Asplenium+bulbiferum,Leaves; Root,2,1,0,PFAF
Asplenium trichomanes,"Maidenhair Spleenwort, Dense spleenwort, Toothed spleenwort, Brightgreen spleenwort",https://pfaf.org/user/Plant.aspx?LatinName=Asplenium+trichomanes,Tea,1,1,1,PFAF
Astelia alpina,,https://pfaf.org/user/Plant.aspx?LatinName=Astelia+alpina,Fruit; Leaves,2,2,0,PFAF
Astelia grandis,,https://pfaf.org/user/Plant.aspx?LatinName=Astelia+grandis,Fruit,1,2,0,PFAF
Astelia nervosa,,https://pfaf.org/user/Plant.aspx?LatinName=Astelia+nervosa,Fruit,1,2,0,PFAF
Astelia solandri,,https://pfaf.org/user/Plant.aspx?LatinName=Astelia+solandri,Fruit; Oil; Stem,3,2,0,PFAF
Aster amellus,Ialian Aster,https://pfaf.org/user/Plant.aspx?LatinName=Aster+amellus,Leaves,1,2,2,PFAF
Aster cordifolius,Common Blue Wood Aster,https://pfaf.org/user/Plant.aspx?LatinName=Aster+cordifolius,Leaves,1,2,1,PFAF
Aster fastigiatus,,https://pfaf.org/user/Plant.aspx?LatinName=Aster+fastigiatus,Leaves,1,2,1,PFAF
Aster glehnii,,https://pfaf.org/user/Plant.aspx?LatinName=Aster+glehnii,Leaves,1,1,0,PFAF
Aster hauptii,,https://pfaf.org/user/Plant.aspx?LatinName=Aster+hauptii,Leaves,1,1,0,PFAF
Aster kantoensis,,https://pfaf.org/user/Plant.aspx?LatinName=Aster+kantoensis,Flowers; Leaves,2,2,0,PFAF
Aster koraiensis,,https://pfaf.org/user/Plant.aspx?LatinName=Aster+koraiensis,Flowers; Leaves,2,1,0,PFAF
Aster macrophyllus,Bigleaf Aster,https://pfaf.org/user/Plant.aspx?LatinName=Aster+macrophyllus,Leaves; Root,2,2,1,PFAF
Aster scaber,,https://pfaf.org/user/Plant.aspx?LatinName=Aster+scaber,Leaves,1,3,0,PFAF
Aster tataricus,Tartarian Aster,https://pfaf.org/user/Plant.aspx?LatinName=Aster+tataricus,Leaves,1,1,3,PFAF
Aster tripolium,Sea Aster,https://pfaf.org/user/Plant.aspx?LatinName=Aster+tripolium,Leaves,1,2,1,PFAF
Aster yomena,,https://pfaf.org/user/Plant.aspx?LatinName=Aster+yomena,Leaves,1,1,0,PFAF
Astilbe chinensis,"Pumila Spirea,Chinese Astilbe",https://pfaf.org/user/Plant.aspx?LatinName=Astilbe+chinensis,Leaves; Shoots,2,1,0,PFAF
Astilbe longicarpa,,https://pfaf.org/user/Plant.aspx?LatinName=Astilbe+longicarpa,Seedpod,1,1,0,PFAF
Astilbe thunbergii,Astilbe,https://pfaf.org/user/Plant.aspx?LatinName=Astilbe+thunbergii,Leaves; Tea,2,1,0,PFAF
Astragalus aboriginorum,Indian Milkvetch,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+aboriginorum,Root,1,2,0,PFAF
Astragalus adscendens,Persian Manna,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+adscendens,Gum,1,2,0,PFAF
Astragalus boeticus,Swedish Coffee,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+boeticus,Coffee; Seedpod,2,2,0,PFAF
Astragalus brachycalyx,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+brachycalyx,Gum,1,2,0,PFAF
Astragalus canadensis,"Canadian Milkvetch, Shorttooth Canadian milkvetch, Morton's Canadian milkvetch",https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+canadensis,Root,1,3,2,PFAF
Astragalus carduchorum,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+carduchorum,Gum,1,2,0,PFAF
Astragalus chartostegius,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+chartostegius,Manna,1,1,0,PFAF
Astragalus christianus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+christianus,Root; Seedpod,2,2,0,PFAF
Astragalus crassicarpus,"Ground Plum, Groundplum milkvetch",https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+crassicarpus,Seedpod,1,4,1,PFAF
Astragalus creticus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+creticus,Gum,1,2,0,PFAF
Astragalus densissimus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+densissimus,Gum,1,2,0,PFAF
Astragalus diphysus,"Specklepod Milkvetch, Freckled milkvetch",https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+diphysus,Root; Seed; Seedpod,3,3,0,PFAF
Astragalus echinus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+echinus,Manna,1,1,0,PFAF
Astragalus edulis,Milkvetch,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+edulis,Seed,1,2,0,PFAF
Astragalus florulentus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+florulentus,Gum,1,2,0,PFAF
Astragalus globiflorus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+globiflorus,Gum,1,2,0,PFAF
Astragalus glycyphyllos,"Milk Vetch, Licorice milkvetch",https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+glycyphyllos,Tea,1,1,0,PFAF
Astragalus gummifer,"Tragacanth, Gum tragacanth milkvetch",https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+gummifer,Gum,1,2,3,PFAF
Astragalus hamosus,European milkvetch,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+hamosus,Seedpod,1,1,2,PFAF
Astragalus henryi,Qin Ling Huang Qi,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+henryi,Leaves; Shoots,2,1,0,PFAF
Astragalus hoantchy,Wu La Te Huang Qi,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+hoantchy,Leaves; Shoots,2,1,1,PFAF
Astragalus kurdicus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+kurdicus,Gum,1,2,0,PFAF
Astragalus leioclados,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+leioclados,Gum,1,2,0,PFAF
Astragalus massiliensis,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+massiliensis,Gum,1,3,0,PFAF
Astragalus microcephalus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+microcephalus,Gum,1,2,0,PFAF
Astragalus multiceps,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+multiceps,Flowers,1,1,1,PFAF
Astragalus parnassi cylleneus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+parnassi+cylleneus,Gum,1,2,0,PFAF
Astragalus pictus-filifolius,Painted Milkvetch,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+pictus-filifolius,Root,1,4,0,PFAF
Astragalus piletocladus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+piletocladus,Gum,1,2,0,PFAF
Astragalus pycnocladus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+pycnocladus,Gum,1,2,0,PFAF
Astragalus reflexistipulus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+reflexistipulus,Leaves; Shoots,2,2,0,PFAF
Astragalus shinanensis,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+shinanensis,Leaves,1,1,0,PFAF
Astragalus sinicus,Chinese Milk Vetch,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+sinicus,Leaves; Seed,2,3,1,PFAF
Astragalus sirinicus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+sirinicus,Gum,1,2,0,PFAF
Astragalus stenonychioides,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+stenonychioides,Gum,1,2,0,PFAF
Astragalus strobiliferus,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+strobiliferus,Gum,1,2,0,PFAF
Astragalus stromatodes,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+stromatodes,Gum,1,2,0,PFAF
Astragalus turkmenorum,,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+turkmenorum,Gum,1,2,0,PFAF
Astragalus umbellatus,Tundra milkvetch,https://pfaf.org/user/Plant.aspx?LatinName=Astragalus+umbellatus,Root,1,2,0,PFAF
Astrocaryum vulgare,"Tucuma. Awarra palm, Tucum palm.",https://pfaf.org/user/Plant.aspx?LatinName=Astrocaryum+vulgare,Apical bud; Oil; Sap,3,4,2,PFAF
Astroloma humifusum,Cranberry Heath,https://pfaf.org/user/Plant.aspx?LatinName=Astroloma+humifusum,Fruit,1,3,0,PFAF
Astroloma pinifolium,Pine Heath,https://pfaf.org/user/Plant.aspx?LatinName=Astroloma+pinifolium,Fruit,1,3,0,PFAF
Athamantha cretensis,Candy Carrot,https://pfaf.org/user/Plant.aspx?LatinName=Athamantha+cretensis,Condiment,1,1,0,PFAF
Athamantha sicula,,https://pfaf.org/user/Plant.aspx?LatinName=Athamantha+sicula,Root,1,2,0,PFAF
Athamantha turbith,Candy Carrot,https://pfaf.org/user/Plant.aspx?LatinName=Athamantha+turbith,Root,1,2,0,PFAF
Atherosperma moschatum,Black Sassafras,https://pfaf.org/user/Plant.aspx?LatinName=Atherosperma+moschatum,Tea,1,2,2,PFAF
Athyrium filix-femina,"Lady Fern, Common ladyfern, Subarctic ladyfern, Asplenium ladyfern, Southern Lady Fern, Tatting Fer",https://pfaf.org/user/Plant.aspx?LatinName=Athyrium+filix-femina,Leaves; Root; Shoots,3,1,2,PFAF
Athyrium melanolepis,,https://pfaf.org/user/Plant.aspx?LatinName=Athyrium+melanolepis,Leaves,1,1,0,PFAF
Athyrium niponicum,"Painted Fern, Japanese Silver Painted Fern",https://pfaf.org/user/Plant.aspx?LatinName=Athyrium+niponicum,Leaves,1,1,0,PFAF
Athyrium rubripes,,https://pfaf.org/user/Plant.aspx?LatinName=Athyrium+rubripes,Leaves,1,1,0,PFAF
Athyrium squamigerum,,https://pfaf.org/user/Plant.aspx?LatinName=Athyrium+squamigerum,Leaves,1,1,0,PFAF
Athyrium yokoscense,,https://pfaf.org/user/Plant.aspx?LatinName=Athyrium+yokoscense,Leaves,1,1,0,PFAF
Atractylis gummifera,,https://pfaf.org/user/Plant.aspx?LatinName=Atractylis+gummifera,Gum,1,1,0,PFAF
Atractylodes japonica,Japanese Atractylodes,https://pfaf.org/user/Plant.aspx?LatinName=Atractylodes+japonica,Leaves; Root,2,2,3,PFAF
Atractylodes lancea,Cang Zhu,https://pfaf.org/user/Plant.aspx?LatinName=Atractylodes+lancea,Root,1,1,3,PFAF
Atraphaxis spinosa,,https://pfaf.org/user/Plant.aspx?LatinName=Atraphaxis+spinosa,Manna,1,2,0,PFAF
Atriplex argentea,"Silvery Orach, Silverscale saltbush, Stalked saltbush",https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+argentea,Leaves; Seed,2,3,2,PFAF
Atriplex argentea expansa,Silverscale Saltbush,https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+argentea+expansa,Condiment; Leaves; Seed,3,2,0,PFAF
Atriplex californica,"California Orach, California saltbush",https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+californica,Leaves; Seed,2,3,0,PFAF
Atriplex canescens,"Grey Sage Brush, Fourwing saltbush",https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+canescens,Colouring; Drink; Leaves; Seed,4,3,1,PFAF
Atriplex carnosa,Thickleaf Orach,https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+carnosa,Leaves; Seed,2,2,0,PFAF
Atriplex confertifolia,"Shadscale, Shadscale saltbush",https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+confertifolia,Leaves; Seed,2,3,1,PFAF
Atriplex coronata,Crownscale,https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+coronata,Leaves; Seed,2,2,0,PFAF
Atriplex dimorphostegia,,https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+dimorphostegia,Leaves; Seed,2,2,0,PFAF
Atriplex elegans,Wheelscale Saltbush,https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+elegans,Leaves; Seed,2,3,0,PFAF
Atriplex glabriuscula,"Scotland orache, Maritime saltbush, Frankton's saltbush, Northeastern saltbush",https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+glabriuscula,Leaves; Seed,2,2,0,PFAF
Atriplex gmelinii,Gmelin's saltbush,https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+gmelinii,Leaves; Seed,2,2,0,PFAF
Atriplex halimus,"Sea Orach, Saltbush",https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+halimus,Leaves; Manna; Seed,3,5,1,PFAF
Atriplex hastata,Hastate Orach,https://pfaf.org/user/Plant.aspx?LatinName=Atriplex+hastata,Leaves; Seed,2,3,0,PFAF
