recommended_soil,temperature,humidity,soil_moisture
clay soil,45,20.0,99
clay soil,46,17.0,100
clay soil,25,80.0,1
clay soil,26,77.0,2
clay soil,27,74.0,3
clay soil,28,71.0,4
clay soil,29,68.0,5
clay soil,30,65.0,6
clay soil,31,62.0,7
clay soil,32,59.0,8
clay soil,33,56.0,9
clay soil,34,53.0,10
clay soil,35,50.0,11
clay soil,36,47.0,12
clay soil,37,44.0,13
clay soil,38,41.0,14
clay soil,39,38.0,15
clay soil,40,35.0,16
clay soil,41,32.0,17
clay soil,42,29.0,18
clay soil,43,26.0,19
clay soil,44,23.0,20
clay soil,45,20.0,21
clay soil,46,17.0,22
clay soil,25,80.0,23
clay soil,26,77.3,24
clay soil,27,74.6,25
clay soil,28,71.9,26
clay soil,29,69.2,27
clay soil,30,66.5,28
clay soil,31,63.8,29
clay soil,32,61.1,30
clay soil,33,58.4,31
clay soil,34,55.7,32
clay soil,35,53.0,33
clay soil,36,50.3,34
clay soil,37,47.6,35
clay soil,38,44.9,36
clay soil,39,42.2,37
clay soil,40,39.5,38
clay soil,41,36.8,39
clay soil,42,34.1,40
clay soil,43,31.4,41
clay soil,44,28.7,42
clay soil,45,26.0,43
clay soil,46,23.3,44
clay soil,25,80.0,45
clay soil,26,77.0,46
clay soil,27,74.0,47
clay soil,28,71.0,48
clay soil,29,68.0,49
clay soil,30,65.0,50
clay soil,31,62.0,51
clay soil,32,59.0,52
clay soil,33,56.0,53
clay soil,34,53.0,54
clay soil,35,50.0,55
clay soil,36,47.0,56
clay soil,37,44.0,57
clay soil,38,41.0,58
clay soil,39,38.0,59
clay soil,40,35.0,60
clay soil,41,32.0,61
clay soil,42,29.0,62
clay soil,43,26.0,63
clay soil,44,23.0,64
clay soil,45,20.0,65
clay soil,46,17.0,66
clay soil,25,80.0,67
clay soil,26,77.5,68
clay soil,27,75.0,69
clay soil,28,72.5,70
clay soil,29,70.0,71
clay soil,30,67.5,72
clay soil,31,65.0,73
clay soil,32,62.5,74
clay soil,33,60.0,75
clay soil,34,57.5,76
clay soil,35,55.0,77
clay soil,36,52.5,78
clay soil,37,50.0,79
clay soil,38,47.5,80
clay soil,39,45.0,81
clay soil,40,42.5,82
clay soil,41,40.0,83
clay soil,42,37.5,84
clay soil,43,35.0,85
clay soil,44,32.5,86
clay soil,45,30.0,87
clay soil,46,27.5,88
clay soil,25,80.0,89
clay soil,26,77.3,90
clay soil,27,74.6,91
clay soil,28,71.9,92
clay soil,29,69.2,93
clay soil,30,66.5,94
clay soil,31,63.8,95
clay soil,32,61.1,96
clay soil,33,58.4,97
clay soil,34,55.7,98
clay soil,35,53.0,99
clay soil,36,50.3,100
clay soil,37,47.6,1
clay soil,38,44.9,2
clay soil,39,42.2,3
clay soil,40,39.5,4
clay soil,41,36.8,5
clay soil,42,34.1,6
clay soil,43,31.4,7
clay soil,44,28.7,8
clay soil,45,26.0,9
clay soil,46,23.3,10
clay soil,25,80.0,11
clay soil,26,77.0,12
clay soil,27,74.0,13
clay soil,28,71.0,14
clay soil,29,68.0,15
clay soil,30,65.0,16
clay soil,31,62.0,17
clay soil,32,59.0,18
clay soil,33,56.0,19
clay soil,34,53.0,20
clay soil,35,50.0,21
clay soil,36,47.0,22
clay soil,37,44.0,23
clay soil,38,41.0,24
clay soil,39,38.0,25
clay soil,40,35.0,26
clay soil,41,32.0,27
clay soil,42,29.0,28
clay soil,43,26.0,29
clay soil,44,23.0,30
clay soil,45,20.0,31
clay soil,46,17.0,32
clay soil,25,80.0,33
clay soil,26,77.5,34
clay soil,27,75.0,35
clay soil,28,72.5,36
clay soil,29,70.0,37
clay soil,30,67.5,38
clay soil,31,65.0,39
clay soil,32,62.5,40
clay soil,33,60.0,41
clay soil,34,57.5,42
clay soil,35,55.0,43
clay soil,36,52.5,44
clay soil,37,50.0,45
clay soil,38,47.5,46
clay soil,39,45.0,47
clay soil,40,42.5,48
clay soil,41,40.0,49
clay soil,42,37.5,50
clay soil,43,35.0,51
clay soil,44,32.5,52
clay soil,45,30.0,53
clay soil,46,27.5,54
clay soil,25,80.0,55
clay soil,26,77.3,56
clay soil,27,74.6,57
clay soil,28,71.9,58
clay soil,29,69.2,59
clay soil,30,66.5,60
clay soil,31,63.8,61
clay soil,32,61.1,62
clay soil,33,58.4,63
clay soil,34,55.7,64
clay soil,35,53.0,65
clay soil,36,50.3,66
clay soil,37,47.6,67
clay soil,38,44.9,68
clay soil,39,42.2,69
clay soil,40,39.5,70
clay soil,41,36.8,71
clay soil,42,34.1,72
clay soil,43,31.4,73
clay soil,44,28.7,74
clay soil,45,26.0,75
clay soil,46,23.3,76
clay soil,25,80.0,77
clay soil,26,78.0,78
clay soil,27,76.0,79
clay soil,28,74.0,80
clay soil,29,72.0,81
clay soil,30,70.0,82
clay soil,31,68.0,83
clay soil,32,66.0,84
clay soil,33,64.0,85
clay soil,34,62.0,86
clay soil,35,60.0,87
clay soil,36,58.0,88
clay soil,37,56.0,89
clay soil,38,54.0,90
clay soil,39,52.0,91
clay soil,40,50.0,92
clay soil,41,48.0,93
clay soil,42,46.0,94
clay soil,43,44.0,95
clay soil,44,42.0,96
clay soil,45,40.0,97
clay soil,46,38.0,98
clay soil,25,80.0,99
clay soil,26,78.0,100
clay soil,27,76.0,1
clay soil,28,74.0,2
clay soil,29,72.0,3
clay soil,30,70.0,4
clay soil,31,68.0,5
clay soil,32,66.0,6
clay soil,33,64.0,7
clay soil,34,62.0,8
clay soil,35,60.0,9
clay soil,36,58.0,10
clay soil,37,56.0,11
clay soil,38,54.0,12
clay soil,39,52.0,13
clay soil,40,50.0,14
clay soil,41,48.0,15
clay soil,42,46.0,16
clay soil,43,44.0,17
clay soil,44,42.0,18
clay soil,45,40.0,19
clay soil,46,38.0,20
clay soil,25,80.0,21
clay soil,26,77.0,22
clay soil,27,74.0,23
clay soil,28,71.0,24
clay soil,29,68.0,25
clay soil,30,65.0,26
clay soil,31,62.0,27
clay soil,32,59.0,28
clay soil,33,56.0,29
clay soil,34,53.0,30
clay soil,35,50.0,31
clay soil,36,47.0,32
clay soil,37,44.0,33
clay soil,38,41.0,34
clay soil,39,38.0,35
clay soil,40,35.0,36
clay soil,41,32.0,37
clay soil,42,29.0,38
clay soil,43,26.0,39
clay soil,44,23.0,40
clay soil,45,20.0,41
clay soil,46,17.0,42
clay soil,25,80.0,43
clay soil,26,77.0,44
clay soil,27,74.0,45
clay soil,28,71.0,46
clay soil,29,68.0,47
clay soil,30,65.0,48
clay soil,31,62.0,49
clay soil,32,59.0,50
clay soil,33,56.0,51
clay soil,34,53.0,52
clay soil,35,50.0,53
clay soil,36,47.0,54
clay soil,37,44.0,55
clay soil,38,41.0,56
clay soil,39,38.0,57
clay soil,40,35.0,58
clay soil,41,32.0,59
clay soil,42,29.0,60
clay soil,43,26.0,61
clay soil,44,23.0,62
clay soil,45,20.0,63
clay soil,46,17.0,64
clay soil,25,80.0,65
clay soil,26,77.0,66
clay soil,27,74.0,67
clay soil,28,71.0,68
clay soil,29,68.0,69
clay soil,30,65.0,70
clay soil,31,62.0,71
clay soil,32,59.0,72
clay soil,33,56.0,73
clay soil,34,53.0,74
clay soil,35,50.0,75
clay soil,36,47.0,76
clay soil,37,44.0,77
clay soil,38,41.0,78
clay soil,39,38.0,79
clay soil,40,35.0,80
clay soil,41,32.0,81
clay soil,42,29.0,82
clay soil,43,26.0,83
clay soil,44,23.0,84
clay soil,45,20.0,85
clay soil,46,17.0,86
clay soil,25,80.0,87
clay soil,26,77.3,88
clay soil,27,74.6,89
clay soil,28,71.9,90
clay soil,29,69.2,91
clay soil,30,66.5,92
clay soil,31,63.8,93
clay soil,32,61.1,94
clay soil,33,58.4,95
clay soil,34,55.7,96
clay soil,35,53.0,97
clay soil,36,50.3,98
clay soil,37,47.6,99
clay soil,38,44.9,100
clay soil,39,42.2,1
clay soil,40,39.5,2
clay soil,41,36.8,3
clay soil,42,34.1,4
clay soil,43,31.4,5
clay soil,44,28.7,6
clay soil,45,26.0,7
clay soil,46,23.3,8
clay soil,25,80.0,9
clay soil,26,77.0,10
clay soil,27,74.0,11
clay soil,28,71.0,12
clay soil,29,68.0,13
clay soil,30,65.0,14
clay soil,31,62.0,15
clay soil,32,59.0,16
clay soil,33,56.0,17
clay soil,34,53.0,18
clay soil,35,50.0,19
clay soil,36,47.0,20
clay soil,37,44.0,21
clay soil,38,41.0,22
clay soil,39,38.0,23
clay soil,40,35.0,24
clay soil,41,32.0,25
clay soil,42,29.0,26
clay soil,43,26.0,27
clay soil,44,23.0,28
clay soil,45,20.0,29
clay soil,46,17.0,30
clay soil,25,80.0,31
clay soil,26,77.5,32
clay soil,27,75.0,33
clay soil,28,72.5,34
clay soil,29,70.0,35
clay soil,30,67.5,36
clay soil,31,65.0,37
clay soil,32,62.5,38
clay soil,33,60.0,39
clay soil,34,57.5,40
clay soil,35,55.0,41
clay soil,36,52.5,42
clay soil,37,50.0,43
clay soil,38,47.5,44
clay soil,39,45.0,45
clay soil,40,42.5,46
clay soil,41,40.0,47
clay soil,42,37.5,48
clay soil,43,35.0,49
clay soil,44,32.5,50
clay soil,45,30.0,51
clay soil,46,27.5,52
clay soil,25,80.0,53
clay soil,26,77.3,54
clay soil,27,74.6,55
clay soil,28,71.9,56
clay soil,29,69.2,57
clay soil,30,66.5,58
clay soil,31,63.8,59
clay soil,32,61.1,60
clay soil,33,58.4,61
clay soil,34,55.7,62
clay soil,35,53.0,63
clay soil,36,50.3,64
clay soil,37,47.6,65
clay soil,38,44.9,66
clay soil,39,42.2,67
clay soil,40,39.5,68
clay soil,41,36.8,69
clay soil,42,34.1,70
clay soil,43,31.4,71
clay soil,44,28.7,72
clay soil,45,26.0,73
clay soil,46,23.3,74
clay soil,25,80.0,75
clay soil,26,77.0,76
clay soil,27,74.0,77
clay soil,28,71.0,78
clay soil,29,68.0,79
clay soil,30,65.0,80
clay soil,31,62.0,81
clay soil,32,59.0,82
clay soil,33,56.0,83
clay soil,34,53.0,84
clay soil,35,50.0,85
clay soil,36,47.0,86
clay soil,37,44.0,87
clay soil,38,41.0,88
clay soil,39,38.0,89
clay soil,40,35.0,90
clay soil,41,32.0,91
clay soil,42,29.0,92
clay soil,43,26.0,93
clay soil,44,23.0,94
clay soil,45,20.0,95
clay soil,46,17.0,96
clay soil,25,80.0,97
clay soil,26,77.5,98
clay soil,27,75.0,99
clay soil,28,72.5,100
clay soil,29,70.0,1
clay soil,30,67.5,2
clay soil,31,65.0,3
clay soil,32,62.5,4
clay soil,33,60.0,5
clay soil,34,57.5,6
clay soil,35,55.0,7
clay soil,36,52.5,8
clay soil,37,50.0,9
clay soil,38,47.5,10
clay soil,39,45.0,11
clay soil,40,42.5,12
clay soil,41,40.0,13
clay soil,42,37.5,14
clay soil,43,35.0,15
clay soil,44,32.5,16
clay soil,45,30.0,17
clay soil,46,27.5,18
clay soil,25,80.0,19
clay soil,26,77.3,20
clay soil,27,74.6,21
clay soil,28,71.9,22
clay soil,29,69.2,23
clay soil,30,66.5,24
clay soil,31,63.8,25
clay soil,32,61.1,26
clay soil,33,58.4,27
clay soil,34,55.7,28
clay soil,35,53.0,29
clay soil,36,50.3,30
clay soil,37,47.6,31
clay soil,38,44.9,32
clay soil,39,42.2,33
clay soil,40,39.5,34
clay soil,41,36.8,35
clay soil,42,34.1,36
clay soil,43,31.4,37
clay soil,44,28.7,38
clay soil,45,26.0,39
clay soil,46,23.3,40
clay soil,25,80.0,41
clay soil,26,78.0,42
clay soil,27,76.0,43
clay soil,28,74.0,44
clay soil,29,72.0,45
clay soil,30,70.0,46
clay soil,31,68.0,47
clay soil,32,66.0,48
clay soil,33,64.0,49
clay soil,34,62.0,50
clay soil,35,60.0,51
clay soil,36,58.0,52
clay soil,37,56.0,53
clay soil,38,54.0,54
clay soil,39,52.0,55
clay soil,40,50.0,56
clay soil,41,48.0,57
clay soil,42,46.0,58
clay soil,43,44.0,59
clay soil,44,42.0,60
clay soil,45,40.0,61
clay soil,46,38.0,62
clay soil,25,80.0,63
clay soil,26,78.0,64
clay soil,27,76.0,65
clay soil,28,74.0,66
clay soil,29,72.0,67
clay soil,30,70.0,68
clay soil,31,68.0,69
clay soil,32,66.0,70
clay soil,33,64.0,71
clay soil,34,62.0,72
clay soil,35,60.0,73
clay soil,36,58.0,74
clay soil,37,56.0,75
clay soil,38,54.0,76
clay soil,39,52.0,77
clay soil,40,50.0,78
clay soil,41,48.0,79
clay soil,42,46.0,80
clay soil,43,44.0,81
clay soil,44,42.0,82
clay soil,45,40.0,83
clay soil,46,38.0,84
clay soil,25,80.0,85
clay soil,26,77.0,86
clay soil,27,74.0,87
clay soil,28,71.0,88
clay soil,29,68.0,89
clay soil,30,65.0,90
clay soil,31,62.0,91
clay soil,32,59.0,92
clay soil,33,56.0,93
clay soil,34,53.0,94
clay soil,35,50.0,95
clay soil,36,47.0,96
clay soil,37,44.0,97
clay soil,38,41.0,98
clay soil,39,38.0,99
clay soil,40,35.0,100
clay soil,41,32.0,1
clay soil,42,29.0,2
clay soil,43,26.0,3
clay soil,44,23.0,4
clay soil,45,20.0,5
clay soil,46,17.0,6
clay soil,25,80.0,7
clay soil,26,77.0,8
clay soil,27,74.0,9
clay soil,28,71.0,10
clay soil,29,68.0,11
clay soil,30,65.0,12
clay soil,31,62.0,13
clay soil,32,59.0,14
clay soil,33,56.0,15
clay soil,34,53.0,16
clay soil,35,50.0,17
clay soil,36,47.0,18
clay soil,37,44.0,19
clay soil,38,41.0,20
clay soil,39,38.0,21
clay soil,40,35.0,22
clay soil,41,32.0,23
clay soil,42,29.0,24
clay soil,43,26.0,25
clay soil,44,23.0,26
clay soil,45,20.0,27
clay soil,46,17.0,28
clay soil,25,80.0,29
clay soil,26,77.0,30
clay soil,27,74.0,31
clay soil,28,71.0,32
clay soil,29,68.0,33
clay soil,30,65.0,34
clay soil,31,62.0,35
clay soil,32,59.0,36
clay soil,33,56.0,37
clay soil,34,53.0,38
clay soil,35,50.0,39
clay soil,36,47.0,40
clay soil,37,44.0,41
clay soil,38,41.0,42
clay soil,39,38.0,43
clay soil,40,35.0,44
clay soil,41,32.0,45
clay soil,42,29.0,46
clay soil,43,26.0,47
clay soil,44,23.0,48
clay soil,45,20.0,49
clay soil,46,17.0,50
clay soil,25,80.0,51
clay soil,26,77.3,52
clay soil,27,74.6,53
clay soil,28,71.9,54
clay soil,29,69.2,55
clay soil,30,66.5,56
clay soil,31,63.8,57
clay soil,32,61.1,58
clay soil,33,58.4,59
clay soil,34,55.7,60
clay soil,35,53.0,61
clay soil,36,50.3,62
clay soil,37,47.6,63
clay soil,38,44.9,64
clay soil,39,42.2,65
clay soil,40,39.5,66
clay soil,41,36.8,67
clay soil,42,34.1,68
clay soil,43,31.4,69
clay soil,44,28.7,70
clay soil,45,26.0,71
clay soil,46,23.3,72
clay soil,25,80.0,73
clay soil,26,77.0,74
clay soil,27,74.0,75
clay soil,28,71.0,76
clay soil,29,68.0,77
clay soil,30,65.0,78
clay soil,31,62.0,79
clay soil,32,59.0,80
clay soil,33,56.0,81
clay soil,34,53.0,82
clay soil,35,50.0,83
clay soil,36,47.0,84
clay soil,37,44.0,85
clay soil,38,41.0,86
clay soil,39,38.0,87
clay soil,40,35.0,88
clay soil,41,32.0,89
clay soil,42,29.0,90
clay soil,43,26.0,91
clay soil,44,23.0,92
clay soil,45,20.0,93
clay soil,46,17.0,94
clay soil,25,80.0,95
clay soil,26,77.5,96
clay soil,27,75.0,97
clay soil,28,72.5,98
clay soil,29,70.0,99
clay soil,30,67.5,100
clay soil,31,65.0,1
clay soil,32,62.5,2
clay soil,33,60.0,3
clay soil,34,57.5,4
clay soil,35,55.0,5
clay soil,36,52.5,6
clay soil,37,50.0,7
clay soil,38,47.5,8
clay soil,39,45.0,9
clay soil,40,42.5,10
clay soil,41,40.0,11
clay soil,42,37.5,12
clay soil,43,35.0,13
clay soil,44,32.5,14
clay soil,45,30.0,15
clay soil,46,27.5,16
clay soil,25,80.0,17
clay soil,26,77.3,18
clay soil,27,74.6,19
clay soil,28,71.9,20
clay soil,29,69.2,21
clay soil,30,66.5,22
clay soil,31,63.8,23
clay soil,32,61.1,24
clay soil,33,58.4,25
clay soil,34,55.7,26
clay soil,35,53.0,27
clay soil,36,50.3,28
clay soil,37,47.6,29
clay soil,38,44.9,30
clay soil,39,42.2,31
clay soil,40,39.5,32
clay soil,41,36.8,33
clay soil,42,34.1,34
clay soil,43,31.4,35
clay soil,44,28.7,36
clay soil,45,26.0,37
clay soil,46,23.3,38
clay soil,25,80.0,39
clay soil,26,77.0,40
clay soil,27,74.0,41
clay soil,28,71.0,42
clay soil,29,68.0,43
clay soil,30,65.0,44
clay soil,31,62.0,45
clay soil,32,59.0,46
clay soil,33,56.0,47
clay soil,34,53.0,48
clay soil,35,50.0,49
clay soil,36,47.0,50
clay soil,37,44.0,51
clay soil,38,41.0,52
clay soil,39,38.0,53
clay soil,40,35.0,54
clay soil,41,32.0,55
clay soil,42,29.0,56
clay soil,43,26.0,57
clay soil,44,23.0,58
clay soil,45,20.0,59
clay soil,46,17.0,60
clay soil,25,80.0,61
clay soil,26,77.5,62
clay soil,27,75.0,63
clay soil,28,72.5,64
clay soil,29,70.0,65
clay soil,30,67.5,66
clay soil,31,65.0,67
clay soil,32,62.5,68
clay soil,33,60.0,69
clay soil,34,57.5,70
clay soil,35,55.0,71
clay soil,36,52.5,72
clay soil,37,50.0,73
clay soil,38,47.5,74
clay soil,39,45.0,75
clay soil,40,42.5,76
clay soil,41,40.0,77
clay soil,42,37.5,78
clay soil,43,35.0,79
clay soil,44,32.5,80
clay soil,45,30.0,81
clay soil,46,27.5,82
clay soil,25,80.0,83
clay soil,26,77.3,84
clay soil,27,74.6,85
clay soil,28,71.9,86
clay soil,29,69.2,87
clay soil,30,66.5,88
clay soil,31,63.8,89
clay soil,32,61.1,90
clay soil,33,58.4,91
clay soil,34,55.7,92
clay soil,35,53.0,93
clay soil,36,50.3,94
clay soil,37,47.6,95
clay soil,38,44.9,96
clay soil,39,42.2,97
clay soil,40,39.5,98
clay soil,41,36.8,99
clay soil,42,34.1,100
black soil,24,80.0,1
black soil,23,81.0,2
black soil,22,82.0,3
black soil,21,83.0,4
black soil,20,84.0,5
black soil,19,85.0,6
black soil,18,86.0,7
black soil,17,87.0,8
black soil,16,88.0,9
black soil,15,89.0,10
black soil,14,90.0,11
black soil,13,91.0,12
black soil,24,80.0,13
black soil,23,81.0,14
black soil,22,82.0,15
black soil,21,83.0,16
black soil,20,84.0,17
black soil,19,85.0,18
black soil,18,86.0,19
black soil,17,87.0,20
black soil,16,88.0,21
black soil,15,89.0,22
black soil,14,90.0,23
black soil,13,91.0,24
black soil,24,80.0,25
black soil,23,81.0,26
black soil,22,82.0,27
black soil,21,83.0,28
black soil,20,84.0,29
black soil,19,85.0,30
black soil,24,80.0,1
black soil,23,81.0,2
black soil,22,82.0,3
black soil,21,83.0,4
black soil,20,84.0,5
black soil,19,85.0,6
black soil,18,86.0,7
black soil,17,87.0,8
black soil,16,88.0,9
black soil,15,89.0,10
black soil,14,90.0,11
black soil,13,91.0,12
black soil,24,80.0,13
black soil,23,81.0,14
black soil,22,82.0,15
black soil,21,83.0,16
black soil,20,84.0,17
black soil,19,85.0,18
black soil,18,86.0,19
black soil,17,87.0,20
black soil,16,88.0,21
black soil,15,89.0,22
black soil,14,90.0,23
black soil,13,91.0,24
black soil,24,80.0,25
black soil,23,81.0,26
black soil,22,82.0,27
black soil,21,83.0,28
black soil,20,84.0,29
black soil,19,85.0,30
black soil,18,86.0,31
black soil,17,87.0,32
black soil,16,88.0,33
black soil,15,89.0,34
black soil,14,90.0,35
black soil,13,91.0,36
black soil,24,80.0,37
black soil,23,81.0,38
black soil,22,82.0,39
black soil,24,80.0,1
black soil,23,81.0,2
black soil,22,82.0,3
black soil,21,83.0,4
black soil,20,84.0,5
black soil,19,85.0,6
black soil,18,86.0,7
black soil,17,87.0,8
black soil,16,88.0,9
black soil,15,89.0,10
black soil,14,90.0,11
black soil,13,91.0,12
black soil,24,80.0,13
black soil,23,81.0,14
black soil,22,82.0,15
black soil,21,83.0,16
black soil,20,84.0,17
black soil,19,85.0,18
black soil,18,86.0,19
black soil,17,87.0,20
black soil,16,88.0,21
black soil,15,89.0,22
black soil,14,90.0,23
black soil,13,91.0,24
black soil,24,80.0,25
black soil,23,81.0,26
black soil,22,82.0,27
black soil,21,83.0,28
black soil,20,84.0,29
black soil,19,85.0,30
black soil,18,86.0,31
black soil,17,87.0,32
black soil,16,88.0,33
black soil,15,89.0,34
black soil,14,90.0,35
black soil,13,91.0,36
black soil,24,80.0,37
black soil,23,81.0,38
black soil,22,82.0,39
black soil,21,83.0,40
black soil,20,84.0,41
black soil,19,85.0,42
black soil,18,86.0,43
black soil,17,87.0,44
black soil,16,88.0,45
black soil,15,89.0,46
black soil,14,90.0,47
black soil,13,91.0,48
black soil,24,80.0,49
black soil,24,80.0,1
black soil,23,81.0,2
black soil,22,82.0,3
black soil,21,83.0,4
black soil,20,84.0,5
black soil,19,85.0,6
black soil,18,86.0,7
black soil,17,87.0,8
black soil,16,88.0,9
black soil,15,89.0,10
black soil,14,90.0,11
black soil,13,91.0,12
black soil,24,80.0,13
black soil,23,81.0,14
black soil,22,82.0,15
black soil,21,83.0,16
black soil,20,84.0,17
black soil,19,85.0,18
black soil,18,86.0,19
black soil,17,87.0,20
black soil,16,88.0,21
black soil,15,89.0,22
black soil,14,90.0,23
black soil,13,91.0,24
black soil,24,80.0,25
black soil,23,81.0,26
black soil,22,82.0,27
black soil,21,83.0,28
black soil,20,84.0,29
black soil,19,85.0,30
black soil,18,86.0,31
black soil,17,87.0,32
black soil,16,88.0,33
black soil,15,89.0,34
black soil,14,90.0,35
black soil,13,91.0,36
black soil,24,80.0,37
black soil,23,81.0,38
black soil,22,82.0,39
black soil,21,83.0,40
black soil,20,84.0,41
black soil,19,85.0,42
black soil,18,86.0,43
black soil,17,87.0,44
black soil,16,88.0,45
black soil,15,89.0,46
black soil,14,90.0,47
black soil,13,91.0,48
black soil,24,80.0,49
black soil,23,81.0,50
black soil,22,82.0,51
black soil,21,83.0,52
black soil,20,84.0,53
black soil,19,85.0,54
black soil,18,86.0,55
black soil,17,87.0,56
black soil,16,88.0,57
black soil,15,89.0,58
black soil,14,90.0,59
black soil,24,80.0,1
black soil,23,81.0,2
black soil,22,82.0,3
black soil,21,83.0,4
black soil,20,84.0,5
black soil,19,85.0,6
black soil,18,86.0,7
black soil,17,87.0,8
black soil,16,88.0,9
black soil,15,89.0,10
black soil,14,90.0,11
black soil,13,91.0,12
black soil,24,80.0,13
black soil,23,81.0,14
black soil,22,82.0,15
black soil,21,83.0,16
black soil,20,84.0,17
black soil,19,85.0,18
black soil,18,86.0,19
black soil,17,87.0,20
black soil,16,88.0,21
black soil,15,89.0,22
black soil,14,90.0,23
black soil,13,91.0,24
black soil,24,80.0,25
black soil,23,81.0,26
black soil,22,82.0,27
black soil,21,83.0,28
black soil,20,84.0,29
black soil,19,85.0,30
black soil,18,86.0,31
black soil,17,87.0,32
black soil,16,88.0,33
black soil,15,89.0,34
black soil,14,90.0,35
black soil,13,91.0,36
black soil,24,80.0,37
black soil,23,81.0,38
black soil,22,82.0,39
black soil,21,83.0,40
black soil,20,84.0,41
black soil,19,85.0,42
black soil,18,86.0,43
black soil,17,87.0,44
black soil,16,88.0,45
black soil,15,89.0,46
black soil,14,90.0,47
black soil,13,91.0,48
black soil,24,80.0,49
black soil,23,81.0,50
black soil,22,82.0,51
black soil,21,83.0,52
black soil,20,84.0,53
black soil,19,85.0,54
black soil,18,86.0,55
black soil,17,87.0,56
black soil,16,88.0,57
black soil,15,89.0,58
black soil,14,90.0,59
black soil,13,91.0,60
black soil,24,80.0,61
black soil,23,81.0,62
black soil,22,82.0,63
black soil,21,83.0,64
black soil,20,84.0,65
black soil,19,85.0,66
black soil,18,86.0,67
black soil,17,87.0,68
black soil,16,88.0,69
black soil,24,80.0,1
black soil,23,81.0,2
black soil,22,82.0,3
black soil,21,83.0,4
black soil,20,84.0,5
black soil,19,85.0,6
black soil,18,86.0,7
black soil,17,87.0,8
black soil,16,88.0,9
black soil,15,89.0,10
black soil,14,90.0,11
black soil,13,91.0,12
black soil,24,80.0,13
black soil,23,81.0,14
black soil,22,82.0,15
black soil,21,83.0,16
black soil,20,84.0,17
black soil,19,85.0,18
black soil,18,86.0,19
black soil,17,87.0,20
black soil,16,88.0,21
black soil,15,89.0,22
black soil,14,90.0,23
black soil,13,91.0,24
black soil,24,80.0,25
black soil,23,81.0,26
black soil,22,82.0,27
black soil,21,83.0,28
black soil,20,84.0,29
black soil,19,85.0,30
black soil,18,86.0,31
black soil,17,87.0,32
black soil,16,88.0,33
black soil,15,89.0,34
black soil,14,90.0,35
black soil,13,91.0,36
black soil,24,80.0,37
black soil,23,81.0,38
black soil,22,82.0,39
black soil,21,83.0,40
black soil,20,84.0,41
black soil,19,85.0,42
black soil,18,86.0,43
black soil,17,87.0,44
black soil,16,88.0,45
black soil,15,89.0,46
black soil,14,90.0,47
black soil,13,91.0,48
black soil,24,80.0,49
black soil,23,81.0,50
black soil,22,82.0,51
black soil,21,83.0,52
black soil,20,84.0,53
black soil,19,85.0,54
black soil,18,86.0,55
black soil,17,87.0,56
black soil,16,88.0,57
black soil,15,89.0,58
black soil,14,90.0,59
black soil,13,91.0,60
black soil,24,80.0,61
black soil,23,81.0,62
black soil,22,82.0,63
black soil,21,83.0,64
black soil,20,84.0,65
black soil,19,85.0,66
black soil,18,86.0,67
black soil,17,87.0,68
black soil,16,88.0,69
black soil,24,80.0,1
black soil,23,81.0,2
black soil,22,82.0,3
black soil,21,83.0,4
black soil,20,84.0,5
black soil,19,85.0,6
black soil,18,86.0,7
black soil,17,87.0,8
black soil,16,88.0,9
black soil,15,89.0,10
black soil,14,90.0,11
black soil,13,91.0,12
black soil,24,80.0,13
black soil,23,81.0,14
black soil,22,82.0,15
black soil,21,83.0,16
black soil,20,84.0,17
black soil,19,85.0,18
black soil,18,86.0,19
black soil,17,87.0,20
black soil,16,88.0,21
black soil,15,89.0,22
black soil,14,90.0,23
black soil,13,91.0,24
black soil,24,80.0,25
black soil,23,81.0,26
black soil,22,82.0,27
black soil,21,83.0,28
