dataset_source,dataset_origin,plant_name,temperature,humidity,soil_moisture,soil_ph,wind_speed,country,state,city,hemisphere,is_tropical_country,temperature_f,temperature_range,hot_day,cold_day,optimal_temperature,humidity_level,high_humidity,low_humidity,optimal_humidity,soil_status,dry_soil,wet_soil,optimal_soil,irrigation_score,irrigation_needed,irrigation_priority,watering_needed,water_stress,dryness_index,heat_index,evaporation_risk,good_growing_conditions
tomato irrigation dataset,external,tomato,20.15,60.17,151.2,6.42,2.46,Unknown,Unknown,Unknown,Unknown,0,68.27,-4.850000000000001,0,0,1,Normal,0,0,1,Wet,0,1,0,-19.15,0,Low,0,0.1323915900131406,14.133,26.166999999999998,9.643333333333336,0
tomato irrigation dataset,external,tomato,20.79,70.54,457.63,4.01,2.16,Unknown,Unknown,Unknown,Unknown,0,69.422,-4.210000000000001,0,0,1,High,0,0,0,Wet,0,1,0,-329.21,0,Low,0,0.04533065870091359,13.735999999999999,27.844,-95.53000000000002,0
tomato irrigation dataset,external,tomato,24.06,92.22,374.71,6.37,1.74,Unknown,Unknown,Unknown,Unknown,0,75.30799999999999,-0.9400000000000013,0,0,1,High,1,0,0,Wet,0,1,0,-252.35,0,Low,0,0.06403875329376381,14.838,33.282,-72.93666666666665,0
tomato irrigation dataset,external,tomato,25.4,69.19,555.24,4.13,1.62,Unknown,Unknown,Unknown,Unknown,0,77.72,0.3999999999999986,0,0,1,Normal,0,0,1,Wet,0,1,0,-422.6,0,Low,0,0.045663742269523945,18.480999999999998,32.319,-124.54333333333334,0
tomato irrigation dataset,external,tomato,22.89,77.62,133.79,2.7,3.33,Unknown,Unknown,Unknown,Unknown,0,73.202,-2.1099999999999994,0,0,1,High,0,0,0,Wet,0,1,0,-6.53,0,Low,0,0.16981971956376588,15.128,30.652,11.456666666666669,0
tomato irrigation dataset,external,tomato,28.94,74.25,344.34,3.99,1.28,Unknown,Unknown,Unknown,Unknown,0,84.09200000000001,3.9400000000000013,0,0,1,High,0,0,0,Wet,0,1,0,-210.89,0,Low,0,0.08380147101407309,21.515,36.365,-53.56999999999999,0
tomato irrigation dataset,external,tomato,28.51,70.3,396.71,4.2,3.1,Unknown,Unknown,Unknown,Unknown,0,83.31800000000001,3.5100000000000016,0,0,1,High,0,0,0,Wet,0,1,0,-262.02,0,Low,0,0.07168539890875261,21.480000000000004,35.54,-69.99666666666666,0
tomato irrigation dataset,external,tomato,30.98,92.46,208.37,3.54,1.24,Unknown,Unknown,Unknown,Unknown,0,87.764,5.98,1,0,0,High,1,0,0,Wet,0,1,0,-80.57,0,Low,0,0.1479677126617949,21.734,40.226,-12.956666666666669,0
tomato irrigation dataset,external,tomato,18.41,87.61,360.54,6.79,3.91,Unknown,Unknown,Unknown,Unknown,0,65.138,-6.59,0,0,0,High,1,0,0,Wet,0,1,0,-240.86,0,Low,0,0.05092105991038336,9.649000000000001,27.171,-70.44333333333334,0
tomato irrigation dataset,external,tomato,30.54,86.67,648.08,3.85,1.7,Unknown,Unknown,Unknown,Unknown,0,86.97200000000001,5.539999999999999,1,0,0,High,1,0,0,Wet,0,1,0,-518.32,0,Low,0,0.047051210944721755,21.872999999999998,39.207,-157.89000000000001,0
tomato irrigation dataset,external,tomato,23.5,78.41,391.81,4.32,2.77,Unknown,Unknown,Unknown,Unknown,0,74.3,-1.5,0,0,1,High,0,0,0,Wet,0,1,0,-264.37,0,Low,0,0.0598253608614852,15.659,31.341,-74.40666666666667,0
tomato irrigation dataset,external,tomato,30.3,88.87,266.03,6.49,2.6,Unknown,Unknown,Unknown,Unknown,0,86.53999999999999,5.300000000000001,1,0,0,High,1,0,0,Wet,0,1,0,-137.34,0,Low,0,0.11347039658465342,21.413,39.187,-31.433333333333326,0
tomato irrigation dataset,external,tomato,27.67,76.05,428.75,4.01,2.63,Unknown,Unknown,Unknown,Unknown,0,81.80600000000001,2.6700000000000017,0,0,1,High,0,0,0,Wet,0,1,0,-297.03,0,Low,0,0.06438627108784177,20.065,35.275000000000006,-83.15333333333332,0
tomato irrigation dataset,external,tomato,31.82,76.28,155.29,3.5,1.41,Unknown,Unknown,Unknown,Unknown,0,89.276,6.82,1,0,0,High,0,0,0,Wet,0,1,0,-20.35,0,Low,0,0.20359587945485957,24.192,39.448,10.690000000000003,0
tomato irrigation dataset,external,tomato,28.63,77.28,290.68,6.69,1.52,Unknown,Unknown,Unknown,Unknown,0,83.534,3.629999999999999,0,0,1,High,0,0,0,Wet,0,1,0,-158.69,0,Low,0,0.09815551289083926,20.902,36.358,-36.900000000000006,0
tomato irrigation dataset,external,tomato,23.1,68.29,574.51,2.85,1.81,Unknown,Unknown,Unknown,Unknown,0,73.58,-1.8999999999999986,0,0,1,Normal,0,0,1,Wet,0,1,0,-443.35,0,Low,0,0.04013831210578444,16.271,29.929000000000002,-132.20000000000002,0
tomato irrigation dataset,external,tomato,25.01,92.33,492.31,6.65,2.58,Unknown,Unknown,Unknown,Unknown,0,77.018,0.010000000000001563,0,0,1,High,1,0,0,Wet,0,1,0,-369.23,0,Low,0,0.05069834384058706,15.777000000000001,34.243,-111.54,0
tomato irrigation dataset,external,tomato,23.27,69.06,133.91,5.12,2.29,Unknown,Unknown,Unknown,Unknown,0,73.886,-1.7300000000000004,0,0,1,Normal,0,0,1,Wet,0,1,0,-2.92,0,Low,0,0.17248536061077754,16.363999999999997,30.176000000000002,14.523333333333332,0
tomato irrigation dataset,external,tomato,23.11,66.94,450.53,2.77,2.65,Unknown,Unknown,Unknown,Unknown,0,73.598,-1.8900000000000006,0,0,1,Normal,0,0,1,Wet,0,1,0,-318.82,0,Low,0,0.05118153832524971,16.416,29.804,-90.41666666666667,0
tomato irrigation dataset,external,tomato,21.65,68.53,246.06,4.86,4.11,Unknown,Unknown,Unknown,Unknown,0,70.97,-3.3500000000000014,0,0,1,Normal,0,0,1,Wet,0,1,0,-116.15,0,Low,0,0.08763053509269003,14.796999999999999,28.503,-23.763333333333335,0
tomato irrigation dataset,external,tomato,24.94,88.61,685.93,6.9,1.02,Unknown,Unknown,Unknown,Unknown,0,76.892,-0.05999999999999872,0,0,1,High,1,0,0,Wet,0,1,0,-561.42,0,Low,0,0.03630646499643341,16.079,33.801,-174.88666666666666,0
tomato irrigation dataset,external,tomato,27.54,86.9,574.54,2.02,3.19,Unknown,Unknown,Unknown,Unknown,0,81.572,2.539999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-447.27,0,Low,0,0.04785071411196442,18.849999999999998,36.230000000000004,-135.45333333333332,0
tomato irrigation dataset,external,tomato,21.88,74.95,194.19,5.31,3.4,Unknown,Unknown,Unknown,Unknown,0,71.384,-3.120000000000001,0,0,1,High,0,0,0,Wet,0,1,0,-66.67,0,Low,0,0.11209590655258977,14.384999999999998,29.375,-8.459999999999999,0
tomato irrigation dataset,external,tomato,25.34,60.48,343.62,3.26,2.71,Unknown,Unknown,Unknown,Unknown,0,77.612,0.33999999999999986,0,0,1,Normal,0,0,1,Wet,0,1,0,-207.54,0,Low,0,0.07353026521966223,19.292,31.387999999999998,-51.14000000000001,0
tomato irrigation dataset,external,tomato,19.64,94.15,404.18,5.36,1.52,Unknown,Unknown,Unknown,Unknown,0,67.352,-5.359999999999999,0,0,0,High,1,0,0,Wet,0,1,0,-286.13,0,Low,0,0.04847228392319463,10.225,29.055,-86.35000000000001,0
tomato irrigation dataset,external,tomato,20.24,64.64,225.78,2.55,2.02,Unknown,Unknown,Unknown,Unknown,0,68.432,-4.760000000000002,0,0,1,Normal,0,0,1,Wet,0,1,0,-95.44,0,Low,0,0.08924949290060852,13.775999999999998,26.704,-16.646666666666665,0
tomato irrigation dataset,external,tomato,18.66,89.8,528.48,2.96,3.94,Unknown,Unknown,Unknown,Unknown,0,65.588,-6.34,0,0,0,High,1,0,0,Wet,0,1,0,-409.47,0,Low,0,0.035242124348417316,9.68,27.64,-126.98666666666668,0
tomato irrigation dataset,external,tomato,31.59,87.36,608.0,3.7,2.12,Unknown,Unknown,Unknown,Unknown,0,88.862,6.59,1,0,0,High,1,0,0,Wet,0,1,0,-477.67,0,Low,0,0.05187192118226601,22.854,40.326,-144.06,0
tomato irrigation dataset,external,tomato,18.05,92.83,122.59,3.36,3.3,Unknown,Unknown,Unknown,Unknown,0,64.49000000000001,-6.949999999999999,0,0,0,High,1,0,0,Wet,0,1,0,-5.28,0,Low,0,0.1460474148393883,8.767000000000001,27.333,6.8933333333333335,0
tomato irrigation dataset,external,tomato,20.5,87.07,197.27,5.12,2.12,Unknown,Unknown,Unknown,Unknown,0,68.9,-4.5,0,0,1,High,1,0,0,Wet,0,1,0,-75.7,0,Low,0,0.10339436122459272,11.793000000000001,29.207,-14.446666666666667,0
tomato irrigation dataset,external,tomato,26.58,71.6,284.41,4.25,2.34,Unknown,Unknown,Unknown,Unknown,0,79.844,1.5799999999999983,0,0,1,High,0,0,0,Wet,0,1,0,-151.79,0,Low,0,0.09312918257944709,19.419999999999998,33.739999999999995,-34.28333333333334,0
tomato irrigation dataset,external,tomato,19.14,68.12,690.78,5.03,4.16,Unknown,Unknown,Unknown,Unknown,0,66.452,-5.859999999999999,0,0,0,Normal,0,0,1,Wet,0,1,0,-562.72,0,Low,0,0.027667755644858193,12.328,25.952,-173.54,0
tomato irrigation dataset,external,tomato,30.35,73.22,354.63,5.79,3.06,Unknown,Unknown,Unknown,Unknown,0,86.63000000000001,5.350000000000001,1,0,0,High,0,0,0,Wet,0,1,0,-219.64,0,Low,0,0.08534150662205102,23.028000000000002,37.672000000000004,-55.71666666666666,0
tomato irrigation dataset,external,tomato,28.07,67.11,218.75,2.48,3.39,Unknown,Unknown,Unknown,Unknown,0,82.526,3.0700000000000003,0,0,1,Normal,0,0,1,Wet,0,1,0,-83.14,0,Low,0,0.12773606370875995,21.359,34.781,-9.906666666666666,0
tomato irrigation dataset,external,tomato,31.53,85.19,190.14,2.11,3.99,Unknown,Unknown,Unknown,Unknown,0,88.75399999999999,6.530000000000001,1,0,0,High,1,0,0,Wet,0,1,0,-58.99,0,Low,0,0.164957622684943,23.011000000000003,40.049,-4.089999999999994,0
tomato irrigation dataset,external,tomato,25.11,88.93,642.79,5.33,3.69,Unknown,Unknown,Unknown,Unknown,0,77.19800000000001,0.10999999999999943,0,0,1,High,1,0,0,Wet,0,1,0,-518.27,0,Low,0,0.03900340173037792,16.217,34.003,-160.5,0
tomato irrigation dataset,external,tomato,22.21,82.63,589.94,6.83,1.92,Unknown,Unknown,Unknown,Unknown,0,71.97800000000001,-2.789999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-465.22,0,Low,0,0.037584187904017324,13.947000000000001,30.473,-142.71666666666667,0
tomato irrigation dataset,external,tomato,25.69,66.51,479.19,5.62,2.53,Unknown,Unknown,Unknown,Unknown,0,78.242,0.6900000000000013,0,0,1,Normal,0,0,1,Wet,0,1,0,-345.24,0,Low,0,0.05349965638601387,19.039,32.341,-98.10666666666667,0
tomato irrigation dataset,external,tomato,31.03,61.31,433.02,3.06,3.67,Unknown,Unknown,Unknown,Unknown,0,87.854,6.030000000000001,1,0,0,Normal,0,0,1,Wet,0,1,0,-292.72,0,Low,0,0.07149440117966914,24.899,37.161,-77.42333333333333,0
tomato irrigation dataset,external,tomato,25.29,80.31,570.75,6.57,1.48,Unknown,Unknown,Unknown,Unknown,0,77.52199999999999,0.28999999999999915,0,0,1,High,1,0,0,Wet,0,1,0,-442.64,0,Low,0,0.04423261915172715,17.259,33.321,-133.49333333333334,0
tomato irrigation dataset,external,tomato,21.74,76.19,304.53,2.63,1.25,Unknown,Unknown,Unknown,Unknown,0,71.132,-3.2600000000000016,0,0,1,High,0,0,0,Wet,0,1,0,-177.61,0,Low,0,0.07115504205806304,14.120999999999999,29.358999999999998,-45.74666666666666,0
tomato irrigation dataset,external,tomato,30.28,66.99,491.12,6.34,1.28,Unknown,Unknown,Unknown,Unknown,0,86.50399999999999,5.280000000000001,1,0,0,Normal,0,0,1,Wet,0,1,0,-353.69,0,Low,0,0.061529708201251726,23.581000000000003,36.979,-99.18333333333334,0
tomato irrigation dataset,external,tomato,23.21,72.88,547.37,4.24,1.56,Unknown,Unknown,Unknown,Unknown,0,73.778,-1.7899999999999991,0,0,1,High,0,0,0,Wet,0,1,0,-417.95,0,Low,0,0.04232543720480698,15.922,30.498,-124.61,0
tomato irrigation dataset,external,tomato,18.02,78.95,453.88,3.61,2.93,Unknown,Unknown,Unknown,Unknown,0,64.436,-6.98,0,0,0,High,0,0,0,Wet,0,1,0,-331.04,0,Low,0,0.03961484347520225,10.125,25.915,-98.93,0
tomato irrigation dataset,external,tomato,21.47,82.15,217.86,4.7,3.95,Unknown,Unknown,Unknown,Unknown,0,70.646,-3.530000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-93.54,0,Low,0,0.09809924152426207,13.254999999999999,29.685000000000002,-19.02333333333334,0
tomato irrigation dataset,external,tomato,22.46,76.68,691.82,4.58,1.36,Unknown,Unknown,Unknown,Unknown,0,72.428,-2.539999999999999,0,0,1,High,0,0,0,Wet,0,1,0,-564.52,0,Low,0,0.03241823273000202,14.792,30.128,-174.52666666666667,0
tomato irrigation dataset,external,tomato,30.02,94.0,590.49,3.01,1.19,Unknown,Unknown,Unknown,Unknown,0,86.036,5.02,1,0,0,High,1,0,0,Wet,0,1,0,-464.07,0,Low,0,0.05075318264045039,20.619999999999997,39.42,-141.48333333333335,0
tomato irrigation dataset,external,tomato,24.42,61.62,404.56,6.35,2.41,Unknown,Unknown,Unknown,Unknown,0,75.956,-0.5799999999999983,0,0,1,Normal,0,0,1,Wet,0,1,0,-269.67,0,Low,0,0.060213038761219057,18.258000000000003,30.582,-72.44666666666667,0
tomato irrigation dataset,external,tomato,24.22,83.04,479.58,6.14,3.74,Unknown,Unknown,Unknown,Unknown,0,75.596,-0.7800000000000011,0,0,1,High,1,0,0,Wet,0,1,0,-353.42,0,Low,0,0.050397436430979235,15.915999999999999,32.524,-104.72666666666667,0
tomato irrigation dataset,external,tomato,22.71,91.83,560.84,6.78,1.12,Unknown,Unknown,Unknown,Unknown,0,72.878,-2.289999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-439.4,0,Low,0,0.040420760358821015,13.527000000000001,31.893,-135.75,0
tomato irrigation dataset,external,tomato,30.33,68.28,385.98,5.18,1.86,Unknown,Unknown,Unknown,Unknown,0,86.594,5.329999999999998,1,0,0,Normal,0,0,1,Wet,0,1,0,-249.03,0,Low,0,0.07837614346994676,23.502,37.158,-64.53333333333335,0
tomato irrigation dataset,external,tomato,31.23,67.48,548.69,6.06,2.65,Unknown,Unknown,Unknown,Unknown,0,88.214,6.23,1,0,0,Normal,0,0,1,Wet,0,1,0,-410.7,0,Low,0,0.056813840528297764,24.482,37.978,-117.90333333333335,0
tomato irrigation dataset,external,tomato,31.89,86.68,568.3,5.19,3.33,Unknown,Unknown,Unknown,Unknown,0,89.402,6.890000000000001,1,0,0,High,1,0,0,Wet,0,1,0,-437.46,0,Low,0,0.056016160196732834,23.222,40.558,-130.39999999999998,0
tomato irrigation dataset,external,tomato,23.27,77.02,386.22,6.59,3.77,Unknown,Unknown,Unknown,Unknown,0,73.886,-1.7300000000000004,0,0,1,High,0,0,0,Wet,0,1,0,-258.41,0,Low,0,0.060095036413408395,15.568,30.972,-72.23333333333333,0
tomato irrigation dataset,external,tomato,31.53,94.73,228.91,3.33,3.83,Unknown,Unknown,Unknown,Unknown,0,88.75399999999999,6.530000000000001,1,0,0,High,1,0,0,Wet,0,1,0,-101.58,0,Low,0,0.13714062024270368,22.057000000000002,41.003,-20.19333333333333,0
tomato irrigation dataset,external,tomato,29.09,80.62,466.7,6.04,3.34,Unknown,Unknown,Unknown,Unknown,0,84.362,4.09,0,0,1,High,1,0,0,Wet,0,1,0,-335.68,0,Low,0,0.06219799016463545,21.028,37.152,-96.38,0
tomato irrigation dataset,external,tomato,27.46,92.32,441.49,5.77,2.2,Unknown,Unknown,Unknown,Unknown,0,81.428,2.460000000000001,0,0,1,High,1,0,0,Wet,0,1,0,-316.45,0,Low,0,0.06205789961355059,18.228,36.692,-92.96333333333332,0
tomato irrigation dataset,external,tomato,21.43,60.43,410.29,5.27,3.38,Unknown,Unknown,Unknown,Unknown,0,70.574,-3.5700000000000003,0,0,1,Normal,0,0,1,Wet,0,1,0,-277.32,0,Low,0,0.05210435459165066,15.387,27.473,-75.95333333333333,0
tomato irrigation dataset,external,tomato,21.03,65.41,153.98,4.19,3.63,Unknown,Unknown,Unknown,Unknown,0,69.854,-3.969999999999999,0,0,1,Normal,0,0,1,Wet,0,1,0,-23.32,0,Low,0,0.1356949283778552,14.489,27.571,7.556666666666672,0
tomato irrigation dataset,external,tomato,20.32,83.95,570.99,2.96,2.2,Unknown,Unknown,Unknown,Unknown,0,68.576,-4.68,0,0,1,High,1,0,0,Wet,0,1,0,-448.31,0,Low,0,0.035525096592597775,11.925,28.715000000000003,-138.1,0
tomato irrigation dataset,external,tomato,30.92,74.58,432.45,4.9,2.05,Unknown,Unknown,Unknown,Unknown,0,87.656,5.920000000000002,1,0,0,High,0,0,0,Wet,0,1,0,-297.55,0,Low,0,0.07133464067366478,23.462000000000003,38.378,-81.73,0
tomato irrigation dataset,external,tomato,22.12,89.26,369.78,6.81,2.46,Unknown,Unknown,Unknown,Unknown,0,71.816,-2.879999999999999,0,0,1,High,1,0,0,Wet,0,1,0,-247.79,0,Low,0,0.0596580182318356,13.194,31.046,-71.6,0
tomato irrigation dataset,external,tomato,24.34,75.01,592.64,6.19,1.41,Unknown,Unknown,Unknown,Unknown,0,75.812,-0.6600000000000001,0,0,1,High,0,0,0,Wet,0,1,0,-463.17,0,Low,0,0.04100128023718078,16.839,31.841,-139.65666666666667,0
tomato irrigation dataset,external,tomato,24.92,84.95,234.19,2.85,2.47,Unknown,Unknown,Unknown,Unknown,0,76.85600000000001,-0.0799999999999983,0,0,1,High,1,0,0,Wet,0,1,0,-108.23,0,Low,0,0.1059568859220205,16.425,33.415000000000006,-23.099999999999998,0
tomato irrigation dataset,external,tomato,28.89,79.82,277.58,2.88,3.75,Unknown,Unknown,Unknown,Unknown,0,84.002,3.8900000000000006,0,0,1,High,0,0,0,Wet,0,1,0,-146.4,0,Low,0,0.10370450139995693,20.908,36.872,-33.206666666666656,0
tomato irrigation dataset,external,tomato,29.82,64.2,491.04,4.85,3.61,Unknown,Unknown,Unknown,Unknown,0,85.676,4.82,0,0,1,Normal,0,0,1,Wet,0,1,0,-352.86,0,Low,0,0.060604828875701164,23.4,36.24,-98.53333333333335,0
tomato irrigation dataset,external,tomato,19.95,85.13,346.23,4.89,1.3,Unknown,Unknown,Unknown,Unknown,0,67.91,-5.050000000000001,0,0,0,High,1,0,0,Wet,0,1,0,-224.32,0,Low,0,0.05745471301442847,11.437,28.463,-63.82,0
tomato irrigation dataset,external,tomato,23.98,84.72,295.78,5.32,1.04,Unknown,Unknown,Unknown,Unknown,0,75.164,-1.0199999999999996,0,0,1,High,1,0,0,Wet,0,1,0,-170.48,0,Low,0,0.08080059303187548,15.508000000000001,32.452,-44.179999999999986,0
tomato irrigation dataset,external,tomato,29.8,64.05,267.68,5.93,2.38,Unknown,Unknown,Unknown,Unknown,0,85.64,4.800000000000001,0,0,1,Normal,0,0,1,Wet,0,1,0,-129.46,0,Low,0,0.1109126097960399,23.395000000000003,36.205,-24.043333333333333,0
tomato irrigation dataset,external,tomato,29.45,79.67,401.72,3.76,2.1,Unknown,Unknown,Unknown,Unknown,0,85.01,4.449999999999999,0,0,1,High,0,0,0,Wet,0,1,0,-270.03,0,Low,0,0.07312773142630115,21.482999999999997,37.417,-74.16333333333334,0
tomato irrigation dataset,external,tomato,19.43,71.75,569.81,4.03,2.88,Unknown,Unknown,Unknown,Unknown,0,66.974,-5.57,0,0,0,High,0,0,0,Wet,0,1,0,-442.97,0,Low,0,0.03403934759377026,12.254999999999999,26.605,-134.23333333333332,0
tomato irrigation dataset,external,tomato,20.19,76.06,587.09,6.91,3.05,Unknown,Unknown,Unknown,Unknown,0,68.342,-4.809999999999999,0,0,1,High,0,0,0,Wet,0,1,0,-461.36,0,Low,0,0.03433147987552926,12.584000000000001,27.796000000000003,-140.92333333333335,0
tomato irrigation dataset,external,tomato,22.26,74.8,578.53,6.44,3.17,Unknown,Unknown,Unknown,Unknown,0,72.068,-2.7399999999999984,0,0,1,High,0,0,0,Wet,0,1,0,-450.64,0,Low,0,0.038410436043000366,14.780000000000001,29.740000000000002,-136.26999999999998,0
tomato irrigation dataset,external,tomato,19.06,63.67,633.67,3.12,3.31,Unknown,Unknown,Unknown,Unknown,0,66.30799999999999,-5.940000000000001,0,0,0,Normal,0,0,1,Wet,0,1,0,-503.89,0,Low,0,0.03003135487733783,12.692999999999998,25.427,-153.07333333333332,0
tomato irrigation dataset,external,tomato,23.95,65.53,149.43,5.6,3.99,Unknown,Unknown,Unknown,Unknown,0,75.11,-1.0500000000000007,0,0,1,Normal,0,0,1,Wet,0,1,0,-16.48,0,Low,0,0.1592102639101243,17.397,30.503,10.979999999999999,0
tomato irrigation dataset,external,tomato,19.51,63.04,689.69,5.39,3.51,Unknown,Unknown,Unknown,Unknown,0,67.118,-5.489999999999998,0,0,0,Normal,0,0,1,Wet,0,1,0,-559.3,0,Low,0,0.028247115203636944,13.206000000000001,25.814,-171.23666666666668,0
tomato irrigation dataset,external,tomato,25.96,66.74,367.35,6.04,1.47,Unknown,Unknown,Unknown,Unknown,0,78.72800000000001,0.9600000000000009,0,0,1,Normal,0,0,1,Wet,0,1,0,-233.28,0,Low,0,0.07047644902945568,19.286,32.634,-60.723333333333336,0
tomato irrigation dataset,external,tomato,21.45,89.84,231.93,5.53,1.19,Unknown,Unknown,Unknown,Unknown,0,70.61,-3.5500000000000007,0,0,1,High,1,0,0,Wet,0,1,0,-110.71,0,Low,0,0.09208775168505559,12.466,30.433999999999997,-26.290000000000003,0
tomato irrigation dataset,external,tomato,26.35,60.86,682.61,5.58,1.02,Unknown,Unknown,Unknown,Unknown,0,79.43,1.3500000000000014,0,0,1,Normal,0,0,1,Wet,0,1,0,-545.87,0,Low,0,0.038545369435789414,20.264000000000003,32.436,-163.59,0
tomato irrigation dataset,external,tomato,19.65,75.11,598.61,4.34,3.47,Unknown,Unknown,Unknown,Unknown,0,67.37,-5.350000000000001,0,0,0,High,0,0,0,Wet,0,1,0,-472.93,0,Low,0,0.03277130134587482,12.139,27.160999999999998,-144.80666666666667,0
tomato irrigation dataset,external,tomato,31.66,88.03,659.24,2.46,1.01,Unknown,Unknown,Unknown,Unknown,0,88.988,6.66,1,0,0,High,1,0,0,Wet,0,1,0,-529.12,0,Low,0,0.047952259784320855,22.857,40.463,-161.3166666666667,0
tomato irrigation dataset,external,tomato,31.06,63.51,423.43,6.52,1.69,Unknown,Unknown,Unknown,Unknown,0,87.90799999999999,6.059999999999999,1,0,0,Normal,0,0,1,Wet,0,1,0,-283.99,0,Low,0,0.07318050090709893,24.709,37.411,-74.94,0
tomato irrigation dataset,external,tomato,23.49,67.97,553.69,3.74,2.0,Unknown,Unknown,Unknown,Unknown,0,74.282,-1.5100000000000016,0,0,1,Normal,0,0,1,Wet,0,1,0,-422.09,0,Low,0,0.042347978149957624,16.692999999999998,30.287,-124.89333333333336,0
tomato irrigation dataset,external,tomato,21.39,85.46,421.29,3.21,3.09,Unknown,Unknown,Unknown,Unknown,0,70.502,-3.6099999999999994,0,0,1,High,1,0,0,Wet,0,1,0,-298.36,0,Low,0,0.05065239527339032,12.844000000000001,29.936,-87.99000000000001,0
tomato irrigation dataset,external,tomato,21.51,82.66,432.88,2.01,1.77,Unknown,Unknown,Unknown,Unknown,0,70.718,-3.4899999999999984,0,0,1,High,1,0,0,Wet,0,1,0,-308.74,0,Low,0,0.04957591960910852,13.244000000000002,29.776000000000003,-90.83999999999999,0
tomato irrigation dataset,external,tomato,24.77,79.71,671.87,3.63,1.89,Unknown,Unknown,Unknown,Unknown,0,76.586,-0.23000000000000043,0,0,1,High,0,0,0,Wet,0,1,0,-543.94,0,Low,0,0.036812460059149614,16.799,32.741,-167.34666666666666,0
tomato irrigation dataset,external,tomato,18.56,66.01,548.25,2.64,1.01,Unknown,Unknown,Unknown,Unknown,0,65.408,-6.440000000000001,0,0,0,Normal,0,0,1,Wet,0,1,0,-419.81,0,Low,0,0.0337915339098771,11.958999999999998,25.161,-125.71333333333332,0
tomato irrigation dataset,external,tomato,26.96,87.81,448.73,5.08,2.4,Unknown,Unknown,Unknown,Unknown,0,80.528,1.9600000000000009,0,0,1,High,1,0,0,Wet,0,1,0,-322.29,0,Low,0,0.05994707935872635,18.179000000000002,35.741,-94.20666666666666,0
tomato irrigation dataset,external,tomato,23.72,64.95,347.79,3.75,1.25,Unknown,Unknown,Unknown,Unknown,0,74.696,-1.2800000000000011,0,0,1,Normal,0,0,1,Wet,0,1,0,-214.79,0,Low,0,0.06800653688465838,17.224999999999998,30.215,-55.1,0
tomato irrigation dataset,external,tomato,23.28,64.72,215.31,4.51,2.18,Unknown,Unknown,Unknown,Unknown,0,73.904,-1.7199999999999989,0,0,1,Normal,0,0,1,Wet,0,1,0,-82.57,0,Low,0,0.10762331838565023,16.808,29.752000000000002,-11.156666666666666,0
tomato irrigation dataset,external,tomato,29.33,87.83,187.12,3.62,3.64,Unknown,Unknown,Unknown,Unknown,0,84.794,4.329999999999998,0,0,1,High,1,0,0,Wet,0,1,0,-58.79,0,Low,0,0.15591112056134382,20.546999999999997,38.113,-5.430000000000002,0
tomato irrigation dataset,external,tomato,27.93,72.92,293.81,6.03,1.35,Unknown,Unknown,Unknown,Unknown,0,82.274,2.9299999999999997,0,0,1,High,0,0,0,Wet,0,1,0,-160.63,0,Low,0,0.09473898443065025,20.637999999999998,35.222,-36.95666666666667,0
tomato irrigation dataset,external,tomato,31.36,70.94,521.83,2.62,1.19,Unknown,Unknown,Unknown,Unknown,0,88.44800000000001,6.359999999999999,1,0,0,High,0,0,0,Wet,0,1,0,-385.12,0,Low,0,0.05998125585754451,24.266,38.454,-110.0166666666667,0
tomato irrigation dataset,external,tomato,22.93,69.75,231.1,3.29,2.17,Unknown,Unknown,Unknown,Unknown,0,73.274,-2.0700000000000003,0,0,1,Normal,0,0,1,Wet,0,1,0,-100.66,0,Low,0,0.0987936234381732,15.955,29.905,-18.33,0
